universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
10,794953673,7.079078062341629,0.4977985556148453,3.171559351066561,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.5812795067267835,1.9571436820433903,1.154223375795811,0.2465,0.4219,0.8993773014180065
11,773920562,9.183870053440982,0.40911728222286764,3.381551960896581,1,1,853,928,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,8.774752771218115,2.2174486902438755,1.2183347641420883,0.3606,0.45,0.8855940197812816
12,2042395580,70.52385297659981,0.46051971602046365,29.229862270907407,1,0,605,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,70.06333326057936,4.255950992687749,3.3751908672033433,0.9872,0.9936,0.8110111184887291
13,3628729692,8.189592149291908,0.20115260347788758,1.4826220040269225,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,7.98843954581402,2.102864098003851,0.39381214464385317,0.3086,0.1473,1.0102340555669926
14,1676026126,35.602439621985674,0.40445249131691546,12.959545861864951,1,1,104,375,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,35.19798713066876,3.572414164217491,2.561832648787471,0.9096,0.9249,0.2569233843777655
15,2214654462,12.160488873701144,0.41481223128134925,4.539887570854794,1,1,638,783,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.745676642419795,2.4981920791593373,1.5129022476179408,0.4933,0.586,0.8095643635242104
16,2008914356,25.03518818558687,0.308177761376463,6.943759425605372,1,0,592,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,24.727010424210405,3.2202823626535113,1.9378433318279418,0.8105,0.767,0.651781464309597
17,2147361057,19.388401651995235,0.24159969536844958,4.215808739522874,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,19.146801956626785,2.964675034294037,1.4388414448219455,0.7134,0.554,0.830835920691695
18,3375920847,8.513623236741854,0.5572205835818229,4.269569497535758,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,7.956402653160031,2.1416676142237083,1.4515130019088276,0.3258,0.5592,0.8273072266614849
19,2617051888,10.870038640588657,0.32123710851839143,3.142673804147298,1,0,918,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,10.548801532070266,2.3860102559188565,1.1450739675577244,0.4403,0.4191,0.9012732616079452
