I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.9999999999997948,17.747231842298522,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999997243,17.487489195352044,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999996316,17.234045157027534,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999995106,16.986688296733043,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999993532,16.745216223787487,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999991497,16.509435119458644,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999988878,16.27915929736327,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999985524,16.05421079026429,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999981248,15.83441896145268,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999975823,15.61962013904182,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999968968,15.40965727162939,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999960346,15.204379603899278,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999949547,15.003642370842831,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999936073,14.807306509377169,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999919332,14.615238386228421,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999999989861,14.427309541030532,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999873057,14.243396443666233,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999841661,14.063380264947003,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999803226,13.88714665979291,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999756335,13.714585562132834,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999699322,13.545590990799983,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999630231,13.380060865748176,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999546774,13.217896833960818,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999446277,13.059004104467514,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999325636,12.903291291922894,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999181242,12.750670268239015,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999999008924,12.601056021796678,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999999998803868,12.454366523792402,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999999999856053,12.310522601306985,0.17236351980929948,0.9998065173307596,0.01720305628773415
